sloc1	scate2	ps1	ps1a	as1	clk01	cost1	cash1	dispuser1	dispsub1	realcostuser1	realcostsub1
8694	356	19	0	0	0	0.0	0.0	0	0	0	0
872	8493	64	0	0	0	0.0	0.0	0	0	0	0
882	14000	641	559	1629	19	6.75	6.75	3	3	1	1
882	8717	40	0	0	0	0.0	0.0	0	0	0	0
9326	23442	3	0	0	0	0.0	0.0	0	0	0	0
933	356	18	0	0	0	0.0	0.0	0	0	0	0
9363	343	16	0	0	0	0.0	0.0	0	0	0	0
9363	8761	0	0	0	0	0.0	0.0	0	0	0	0
944	35828	67	0	0	0	0.0	0.0	0	0	0	0
9449	168	301	14	14	0	1.08	1.08	0	0	0	0
9449	212	76	0	0	0	0.0	0.0	0	0	0	0
9449	37865	0	0	0	0	0.0	0.0	0	0	0	0
952	37863	83	0	0	0	0.0	0.0	0	0	0	0
952	8746	137	0	0	0	0.0	0.0	0	0	0	0
9539	203	154	0	0	0	0.0	0.0	0	0	0	0
9551	34323	14	0	0	0	0.0	0.0	0	0	0	0
9617	152	12	0	0	0	0.0	0.0	0	0	0	0
9617	314	6	0	0	0	0.0	0.0	0	0	0	0
9617	36012	7	0	0	0	0.0	0.0	0	0	0	0
9646	38117	0	0	0	0	0.0	0.0	0	0	0	0
9646	8442	4	0	0	0	0.0	0.0	0	0	0	0
967	14286	27	0	0	0	0.0	0.0	0	0	0	0
968	26516	34	0	0	0	0.0	0.0	0	0	0	0
9687	8645	16	0	0	0	0.0	0.0	0	0	0	0
9688	712	20	0	0	0	0.0	0.0	0	0	0	0
9706	15520	2	0	0	0	0.0	0.0	0	0	0	0
9709	8659	74	0	0	0	0.0	0.0	0	0	0	0
9749	23065	23	0	0	0	0.0	0.0	0	0	0	0
979	798	11	0	0	0	0.0	0.0	0	0	0	0
9811	156	347	241	319	15	9.08	9.08	1	1	1	1
9837	798	28	0	0	0	0.0	0.0	0	0	0	0
984	26518	34	0	0	0	0.0	0.0	0	0	0	0
9854	36488	7	0	0	0	0.0	0.0	0	0	0	0
9871	37866	0	0	0	0	0.0	0.0	0	0	0	0
9871	95	398	0	0	0	0.0	0.0	0	0	0	0
9902	14000	305	0	0	0	0.0	0.0	0	0	0	0
9902	8717	8	0	0	0	0.0	0.0	0	0	0	0
9909	356	6	0	0	0	0.0	0.0	0	0	0	0
9976	343	10	0	0	0	0.0	0.0	0	0	0	0
9976	8761	0	0	0	0	0.0	0.0	0	0	0	0
1	26515	981	248	248	5	15.48	9.29	0	0	0	0
10070	26516	11	0	0	0	0.0	0.0	0	0	0	0
10088	34806	9	0	0	0	0.0	0.0	0	0	0	0
10097	38118	0	0	0	0	0.0	0.0	0	0	0	0
10106	37866	0	0	0	0	0.0	0.0	0	0	0	0
10106	95	1301	0	0	0	0.0	0.0	0	0	0	0
10115	8659	75	0	0	0	0.0	0.0	0	0	0	0
1016	38115	1	0	0	0	0.0	0.0	0	0	0	0
1016	8558	130	83	83	1	0.0	0.0	1	1	0	0
10260	36488	11	0	0	0	0.0	0.0	0	0	0	0
1029	343	18	0	0	0	0.0	0.0	0	0	0	0
1029	8761	2	0	0	0	0.0	0.0	0	0	0	0
10291	8609	19	0	0	0	0.0	0.0	0	0	0	0
1039	199	198	0	0	0	0.0	0.0	0	0	0	0
10417	8645	36	0	0	0	0.0	0.0	0	0	0	0
10448	29389	10	0	0	0	0.0	0.0	0	0	0	0
10454	190	22	0	0	0	0.0	0.0	0	0	0	0
10506	35981	12	0	0	0	0.0	0.0	0	0	0	0
1067	125	308	206	512	3	60.91	40.61	2	2	2	2
1067	8543	56	3	3	0	0.85	0.85	0	0	0	0
11077	14502	2	0	0	0	0.0	0.0	0	0	0	0
11077	8444	2	0	0	0	0.0	0.0	0	0	0	0
11226	156	79	0	0	0	0.0	0.0	0	0	0	0
11296	113	2	0	0	0	0.0	0.0	0	0	0	0
11296	35984	2	0	0	0	0.0	0.0	0	0	0	0
13950	196	32	0	0	0	0.0	0.0	0	0	0	0
13950	23087	50	0	0	0	0.0	0.0	0	0	0	0
13951	186	9	0	0	0	0.0	0.0	0	0	0	0
14357	130	14	0	0	0	0.0	0.0	0	0	0	0
16	23442	4	0	0	0	0.0	0.0	0	0	0	0
172	712	138	0	0	0	0.0	0.0	0	0	0	0
1734	38118	0	0	0	0	0.0	0.0	0	0	0	0
2	37981	155	44	44	3	1.05	1.05	0	0	0	0
2015	37981	61	0	0	0	0.0	0.0	0	0	0	0
2032	14419	35	0	0	0	0.0	0.0	0	0	0	0
2032	771	15	0	0	0	0.0	0.0	0	0	0	0
2040	196	34	0	0	0	0.0	0.0	0	0	0	0
2040	23087	55	33	33	0	7.13	4.75	0	0	0	0
2041	186	19	0	0	0	0.0	0.0	0	0	0	0
2043	37863	1	0	0	0	0.0	0.0	0	0	0	0
2043	8746	1	0	0	0	0.0	0.0	0	0	0	0
2044	156	639	447	861	7	22.22	17.97	2	2	2	2
2048	34807	4	0	0	0	0.0	0.0	0	0	0	0
2048	611	132	28	28	0	0.0	0.0	0	0	0	0
2053	35981	102	18	18	0	7.56	7.56	0	0	0	0
2054	23442	6	0	0	0	0.0	0.0	0	0	0	0
222	37981	23	0	0	0	0.0	0.0	0	0	0	0
2292	34806	11	0	0	0	0.0	0.0	0	0	0	0
2299	8752	8	0	0	0	0.0	0.0	0	0	0	0
2315	8537	83	0	0	0	0.0	0.0	0	0	0	0
2319	29389	24	0	0	0	0.0	0.0	0	0	0	0
2325	190	72	0	0	0	0.0	0.0	0	0	0	0
2350	41588	2	0	0	0	0.0	0.0	0	0	0	0
2360	37861	1	0	0	0	0.0	0.0	0	0	0	0
2381	34807	5	0	0	0	0.0	0.0	0	0	0	0
2381	611	101	0	0	0	0.0	0.0	0	0	0	0
2390	14502	22	0	0	0	0.0	0.0	0	0	0	0
2390	8444	27	0	0	0	0.0	0.0	0	0	0	0
2392	26516	20	0	0	0	0.0	0.0	0	0	0	0
2393	609	175	0	0	0	0.0	0.0	0	0	0	0
2394	8855	19	0	0	0	0.0	0.0	0	0	0	0
2397	34323	14	0	0	0	0.0	0.0	0	0	0	0
2429	203	524	0	0	0	0.0	0.0	0	0	0	0
265	14286	567	295	563	6	63.49	52.76	2	2	2	2
297	309	13	7	17	2	0.0	0.0	3	3	0	0
3	14255	1124	523	523	2	8.53	6.07	1	1	1	1
3	24056	318	25	25	0	0.33	0.33	0	0	0	0
3	35694	1172	1005	2364	14	75.96	65.16	2	2	2	2
3	8692	292	100	261	3	26.41	24.06	0	1	0	1
3157	37866	0	0	0	0	0.0	0.0	0	0	0	0
3157	95	575	236	236	8	14.91	9.94	1	1	1	1
3163	15520	17	0	0	0	0.0	0.0	0	0	0	0
3177	26523	75	0	0	0	0.0	0.0	0	0	0	0
3184	8523	187	156	699	7	0.0	0.0	5	5	0	0
3251	37861	8	0	0	0	0.0	0.0	0	0	0	0
330	35721	54	25	25	0	7.15	4.77	1	1	1	1
3328	8659	310	0	0	0	0.0	0.0	0	0	0	0
3350	8645	50	0	0	0	0.0	0.0	0	0	0	0
3359	41588	2	0	0	0	0.0	0.0	0	0	0	0
342	14000	11724	10492	84894	202	737.98	613.77	9	9	9	9
342	8717	312	0	0	0	0.0	0.0	0	0	0	0
3434	34807	4	2	2	0	5.73	3.82	0	0	0	0
3434	611	114	0	0	0	0.0	0.0	0	0	0	0
3445	26516	20	0	0	0	0.0	0.0	0	0	0	0
3489	350	75	0	0	0	0.0	0.0	0	0	0	0
355	26517	2	0	0	0	0.0	0.0	0	0	0	0
357	14419	19	0	0	0	0.0	0.0	0	0	0	0
357	771	2	0	0	0	0.0	0.0	0	0	0	0
369	156	193	0	0	0	0.0	0.0	0	0	0	0
37	26518	65	0	0	0	0.0	0.0	0	0	0	0
4	41588	249	102	245	1	31.18	28.79	4	5	3	4
413	156	6221	4366	17229	114	401.54	345.26	5	5	5	5
428	26516	5	0	0	0	0.0	0.0	0	0	0	0
463	36011	66	0	0	0	0.0	0.0	0	0	0	0
483	113	208	0	0	0	0.0	0.0	0	0	0	0
483	35984	321	188	411	2	2.43	2.42	2	2	0	0
500	36488	4	0	0	0	0.0	0.0	0	0	0	0
505	460	946	291	291	0	0.8	0.53	0	0	0	0
520	26531	1	0	0	0	0.0	0.0	0	0	0	0
520	8719	5	0	0	0	0.0	0.0	0	0	0	0
523	14379	63	0	0	0	0.0	0.0	0	0	0	0
531	8609	51	0	0	0	0.0	0.0	0	0	0	0
5633	26515	9	0	0	0	0.0	0.0	0	0	0	0
5722	26516	22	0	0	0	0.0	0.0	0	0	0	0
5733	798	58	0	0	0	0.0	0.0	0	0	0	0
5772	8537	17	0	0	0	0.0	0.0	0	0	0	0
5845	118	15	0	0	0	0.0	0.0	0	0	0	0
5928	350	44	0	0	0	0.0	0.0	0	0	0	0
5958	168	31	0	0	0	0.0	0.0	0	0	0	0
5958	212	10	0	0	0	0.0	0.0	0	0	0	0
5958	37865	0	0	0	0	0.0	0.0	0	0	0	0
606	26518	25	0	0	0	0.0	0.0	0	0	0	0
613	35691	30	0	0	0	0.0	0.0	0	0	0	0
618	36488	2	0	0	0	0.0	0.0	0	0	0	0
623	171	67	0	0	0	0.0	0.0	0	0	0	0
629	111	201	107	174	5	4.21	2.81	2	2	1	1
645	113	17	0	0	0	0.0	0.0	0	0	0	0
645	35984	36	0	0	0	0.0	0.0	0	0	0	0
656	26513	7	0	0	0	0.0	0.0	0	0	0	0
6700	360	404	0	0	0	0.0	0.0	0	0	0	0
6700	8445	115	54	54	1	0.0	0.0	1	1	0	0
6729	14502	27	0	0	0	0.0	0.0	0	0	0	0
6729	8444	59	0	0	0	0.0	0.0	0	0	0	0
6745	8608	9	0	0	0	0.0	0.0	0	0	0	0
6760	14354	59	0	0	0	0.0	0.0	0	0	0	0
6776	37866	0	0	0	0	0.0	0.0	0	0	0	0
6776	95	739	417	417	8	18.49	12.32	1	1	1	1
6788	14363	7	0	0	0	0.0	0.0	0	0	0	0
6803	36488	10	0	0	0	0.0	0.0	0	0	0	0
686	36014	30	0	0	0	0.0	0.0	0	0	0	0
6921	14526	33	0	0	0	0.0	0.0	0	0	0	0
693	35828	32	0	0	0	0.0	0.0	0	0	0	0
6964	34806	32	0	0	0	0.0	0.0	0	0	0	0
699	38117	0	0	0	0	0.0	0.0	0	0	0	0
699	8442	8	0	0	0	0.0	0.0	0	0	0	0
700	26513	80	0	0	0	0.0	0.0	0	0	0	0
7133	152	34	0	0	0	0.0	0.0	0	0	0	0
7133	314	35	0	0	0	0.0	0.0	0	0	0	0
7133	36012	20	0	0	0	0.0	0.0	0	0	0	0
722	234	562	196	631	4	0.0	0.0	4	4	0	0
728	26522	0	0	0	0	0.0	0.0	0	0	0	0
7303	234	215	0	0	0	0.0	0.0	0	0	0	0
7452	130	40	0	0	0	0.0	0.0	0	0	0	0
772	798	160	0	0	0	0.0	0.0	0	0	0	0
776	145	6	0	0	0	0.0	0.0	0	0	0	0
783	8493	83	0	0	0	0.0	0.0	0	0	0	0
834	26515	4	0	0	0	0.0	0.0	0	0	0	0
836	14255	0	0	0	0	0.0	0.0	0	0	0	0
836	24056	2	0	0	0	0.0	0.0	0	0	0	0
836	35694	7	0	0	0	0.0	0.0	0	0	0	0
836	8692	3	0	0	0	0.0	0.0	0	0	0	0
837	41588	23	0	0	0	0.0	0.0	0	0	0	0
8760	14000	292	0	0	0	0.0	0.0	0	0	0	0
8760	8717	14	0	0	0	0.0	0.0	0	0	0	0
882	14001	74	0	0	0	0.0	0.0	0	0	0	0
8973	8658	31	0	0	0	0.0	0.0	0	0	0	0
9123	14286	2	0	0	0	0.0	0.0	0	0	0	0
9146	8493	32	0	0	0	0.0	0.0	0	0	0	0
93	8523	1746	1376	2220	9	53.16	51.5	1	1	1	1
9389	14354	19	0	0	0	0.0	0.0	0	0	0	0
9409	118	42	0	0	0	0.0	0.0	0	0	0	0
9449	37866	0	0	0	0	0.0	0.0	0	0	0	0
9449	95	358	0	0	0	0.0	0.0	0	0	0	0
946	8645	6	0	0	0	0.0	0.0	0	0	0	0
9472	145	11	0	0	0	0.0	0.0	0	0	0	0
9481	712	17	0	0	0	0.0	0.0	0	0	0	0
9499	37861	0	0	0	0	0.0	0.0	0	0	0	0
952	35136	294	0	0	0	0.0	0.0	0	0	0	0
952	37864	2	0	0	0	0.0	0.0	0	0	0	0
9530	26515	10	0	0	0	0.0	0.0	0	0	0	0
9551	35828	14	0	0	0	0.0	0.0	0	0	0	0
9617	15520	9	0	0	0	0.0	0.0	0	0	0	0
9646	38118	0	0	0	0	0.0	0.0	0	0	0	0
967	350	11	0	0	0	0.0	0.0	0	0	0	0
968	26517	4	0	0	0	0.0	0.0	0	0	0	0
9687	35981	16	0	0	0	0.0	0.0	0	0	0	0
9688	23442	1	0	0	0	0.0	0.0	0	0	0	0
9704	23065	19	0	0	0	0.0	0.0	0	0	0	0
9706	36014	1	0	0	0	0.0	0.0	0	0	0	0
9736	14286	21	0	0	0	0.0	0.0	0	0	0	0
977	29389	28	12	12	1	0.0	0.0	1	1	0	0
979	186	6	0	0	0	0.0	0.0	0	0	0	0
9832	14379	19	0	0	0	0.0	0.0	0	0	0	0
9837	186	10	0	0	0	0.0	0.0	0	0	0	0
9871	96	363	0	0	0	0.0	0.0	0	0	0	0
9902	14001	24	0	0	0	0.0	0.0	0	0	0	0
9993	23065	16	0	0	0	0.0	0.0	0	0	0	0
1	26516	1144	495	1583	12	132.33	117.34	2	4	2	4
1005	133	54	0	0	0	0.0	0.0	0	0	0	0
10070	26517	0	0	0	0	0.0	0.0	0	0	0	0
10088	34807	3	0	0	0	0.0	0.0	0	0	0	0
10088	611	104	0	0	0	0.0	0.0	0	0	0	0
10097	14502	16	0	0	0	0.0	0.0	0	0	0	0
10097	8444	43	0	0	0	0.0	0.0	0	0	0	0
10106	96	834	568	1113	25	5.05	3.37	2	2	1	1
1016	14455	450	0	0	0	0.0	0.0	0	0	0	0
1016	38116	4	0	0	0	0.0	0.0	0	0	0	0
10171	36488	19	0	0	0	0.0	0.0	0	0	0	0
10175	14000	35	0	0	0	0.0	0.0	0	0	0	0
10175	8717	7	0	0	0	0.0	0.0	0	0	0	0
10198	196	56	0	0	0	0.0	0.0	0	0	0	0
10198	23087	74	0	0	0	0.0	0.0	0	0	0	0
10229	37861	0	0	0	0	0.0	0.0	0	0	0	0
10266	118	27	0	0	0	0.0	0.0	0	0	0	0
10304	14286	31	0	0	0	0.0	0.0	0	0	0	0
10362	14363	6	0	0	0	0.0	0.0	0	0	0	0
10417	35981	12	0	0	0	0.0	0.0	0	0	0	0
10434	102	83	0	0	0	0.0	0.0	0	0	0	0
10506	111	60	0	0	0	0.0	0.0	0	0	0	0
10513	203	404	0	0	0	0.0	0.0	0	0	0	0
10524	14363	4	0	0	0	0.0	0.0	0	0	0	0
10552	41588	0	0	0	0	0.0	0.0	0	0	0	0
1078	14286	208	100	135	1	12.59	8.3	1	1	0	0
1086	22431	84	41	41	1	12.34	7.7	0	0	0	0
1086	8516	362	189	655	3	11.64	7.74	3	3	0	0
11077	360	10	0	0	0	0.0	0.0	0	0	0	0
11077	8445	0	0	0	0	0.0	0.0	0	0	0	0
122	8523	2696	2063	9630	45	209.19	163.15	5	6	5	6
12291	460	223	52	52	2	3.13	2.1	0	0	0	0
12804	190	18	5	16	0	9.68	6.45	3	3	1	1
135	41588	41	0	0	0	0.0	0.0	0	0	0	0
172	23442	27	0	0	0	0.0	0.0	0	0	0	0
1734	14502	57	0	0	0	0.0	0.0	0	0	0	0
1734	8444	25	0	0	0	0.0	0.0	0	0	0	0
188	798	743	0	0	0	0.0	0.0	0	0	0	0
2	609	12113	10334	186980	551	4145.15	3339.29	39	42	39	41
2015	609	1466	1001	1965	17	165.81	103.66	2	2	2	2
2037	8645	41	0	0	0	0.0	0.0	0	0	0	0
2038	712	21	0	0	0	0.0	0.0	0	0	0	0
2039	207	39	0	0	0	0.0	0.0	0	0	0	0
2042	36488	11	0	0	0	0.0	0.0	0	0	0	0
2043	35136	12	0	0	0	0.0	0.0	0	0	0	0
2043	37864	0	0	0	0	0.0	0.0	0	0	0	0
2045	309	64	0	0	0	0.0	0.0	0	0	0	0
2046	14000	528	0	0	0	0.0	0.0	0	0	0	0
2046	8717	28	0	0	0	0.0	0.0	0	0	0	0
2047	460	164	141	530	6	0.0	0.0	4	4	0	0
2049	14539	12	0	0	0	0.0	0.0	0	0	0	0
2053	111	405	0	0	0	0.0	0.0	0	0	0	0
222	609	2920	2222	9172	26	308.3	205.18	5	5	5	5
2292	34807	3	0	0	0	0.0	0.0	0	0	0	0
2292	611	66	0	0	0	0.0	0.0	0	0	0	0
2303	8658	45	0	0	0	0.0	0.0	0	0	0	0
2323	14354	41	0	0	0	0.0	0.0	0	0	0	0
2329	36011	22	0	0	0	0.0	0.0	0	0	0	0
2342	14326	335	179	179	2	19.7	13.13	1	1	1	1
2347	133	41	0	0	0	0.0	0.0	0	0	0	0
2360	37862	0	0	0	0	0.0	0.0	0	0	0	0
2364	125	396	267	311	8	14.94	9.9	0	0	0	0
2364	8543	59	45	45	1	12.41	12.41	1	1	1	1
2371	712	26	0	0	0	0.0	0.0	0	0	0	0
2372	207	69	32	32	0	8.73	5.66	1	1	1	1
2378	14255	19	0	0	0	0.0	0.0	0	0	0	0
2378	24056	19	0	0	0	0.0	0.0	0	0	0	0
2378	35694	67	0	0	0	0.0	0.0	0	0	0	0
2378	8692	15	0	0	0	0.0	0.0	0	0	0	0
2380	460	187	160	160	1	0.0	0.0	1	1	0	0
2389	37861	8	0	0	0	0.0	0.0	0	0	0	0
2390	360	65	0	0	0	0.0	0.0	0	0	0	0
2390	8445	26	0	0	0	0.0	0.0	0	0	0	0
2392	26517	4	0	0	0	0.0	0.0	0	0	0	0
2394	14419	37	0	0	0	0.0	0.0	0	0	0	0
2394	771	3	0	0	0	0.0	0.0	0	0	0	0
2395	310	59	0	0	0	0.0	0.0	0	0	0	0
2397	35828	17	0	0	0	0.0	0.0	0	0	0	0
2404	26513	12	0	0	0	0.0	0.0	0	0	0	0
241	35721	192	12	12	0	1.61	1.61	0	0	0	0
2422	14255	68	0	0	0	0.0	0.0	0	0	0	0
2422	24056	12	0	0	0	0.0	0.0	0	0	0	0
2422	35694	75	0	0	0	0.0	0.0	0	0	0	0
2422	8692	14	0	0	0	0.0	0.0	0	0	0	0
265	350	400	0	0	0	0.0	0.0	0	0	0	0
276	196	187	0	0	0	0.0	0.0	0	0	0	0
276	23087	240	169	325	12	57.47	38.32	2	2	2	2
297	148	14	0	0	0	0.0	0.0	0	0	0	0
297	36008	22	0	0	0	0.0	0.0	0	0	0	0
3	8855	361	0	0	0	0.0	0.0	0	0	0	0
304	356	74	0	0	0	0.0	0.0	0	0	0	0
3157	96	417	299	651	14	14.48	12.58	2	2	2	2
3163	36014	16	0	0	0	1.13	1.13	0	0	0	0
3251	37862	1	0	0	0	0.0	0.0	0	0	0	0
3350	35981	28	0	0	0	0.0	0.0	0	0	0	0
342	14001	503	33	33	0	5.41	5.41	0	0	0	0
3439	356	2	0	0	0	0.0	0.0	0	0	0	0
3445	26517	1	0	0	0	0.0	0.0	0	0	0	0
3479	118	35	0	0	0	0.0	0.0	0	0	0	0
355	26518	4	0	0	0	0.0	0.0	0	0	0	0
362	35691	53	4	4	0	0.0	0.0	0	0	0	0
367	36488	3	0	0	0	0.0	0.0	0	0	0	0
385	203	1789	873	1995	23	72.2	48.13	2	2	1	1
394	113	37	0	0	0	0.0	0.0	0	0	0	0
394	35984	46	0	0	0	0.0	0.0	0	0	0	0
399	190	9	0	0	0	0.0	0.0	0	0	0	0
403	35721	30	0	0	0	0.0	0.0	0	0	0	0
407	712	8	0	0	0	0.0	0.0	0	0	0	0
408	207	19	0	0	0	0.0	0.0	0	0	0	0
414	309	409	214	214	1	26.92	24.04	1	1	1	1
428	26517	0	0	0	0	0.0	0.0	0	0	0	0
463	152	45	0	0	0	0.0	0.0	0	0	0	0
463	314	69	0	0	0	0.0	0.0	0	0	0	0
463	36012	19	0	0	0	0.0	0.0	0	0	0	0
468	102	15	0	0	0	0.0	0.0	0	0	0	0
471	234	1021	503	1370	15	0.0	0.0	3	3	0	0
505	128	226	0	0	0	0.0	0.0	0	0	0	0
505	26520	42	0	0	0	0.0	0.0	0	0	0	0
505	8546	70	57	113	1	0.0	0.0	2	2	0	0
520	38115	0	0	0	0	0.0	0.0	0	0	0	0
520	8558	7	0	0	0	0.0	0.0	0	0	0	0
5333	171	21	0	0	0	0.0	0.0	0	0	0	0
536	36011	9	0	0	0	0.0	0.0	0	0	0	0
556	113	34	0	0	0	0.0	0.0	0	0	0	0
556	35984	76	46	46	1	0.0	0.0	1	1	0	0
5632	14286	106	61	119	3	4.93	3.28	2	2	1	1
5633	26516	10	0	0	0	0.0	0.0	0	0	0	0
5653	35721	18	0	0	0	0.0	0.0	0	0	0	0
5709	41588	0	0	0	0	0.0	0.0	0	0	0	0
572	34806	55	0	0	0	0.0	0.0	0	0	0	0
5722	26517	4	0	0	0	0.0	0.0	0	0	0	0
5733	186	31	0	0	0	0.0	0.0	0	0	0	0
5756	118	54	0	0	0	0.0	0.0	0	0	0	0
5845	8537	71	0	0	0	0.0	0.0	0	0	0	0
5898	14354	78	0	0	0	0.0	0.0	0	0	0	0
5936	35691	0	0	0	0	0.0	0.0	0	0	0	0
5942	14354	32	0	0	0	0.0	0.0	0	0	0	0
5958	37866	0	0	0	0	0.0	0.0	0	0	0	0
5958	95	60	0	0	0	0.0	0.0	0	0	0	0
5959	203	49	0	0	0	0.0	0.0	0	0	0	0
623	8752	24	0	0	0	0.0	0.0	0	0	0	0
648	14354	6	0	0	0	0.0	0.0	0	0	0	0
6700	8608	27	15	30	0	9.43	6.28	1	2	1	1
6718	14000	425	0	0	0	0.0	0.0	0	0	0	0
6718	8717	26	0	0	0	0.0	0.0	0	0	0	0
6729	360	79	0	0	0	0.0	0.0	0	0	0	0
6729	8445	30	0	0	0	0.0	0.0	0	0	0	0
6745	8609	27	0	0	0	0.0	0.0	0	0	0	0
6752	26513	14	0	0	0	0.0	0.0	0	0	0	0
6770	14255	10	0	0	0	0.0	0.0	0	0	0	0
6770	24056	12	0	0	0	0.0	0.0	0	0	0	0
6770	35694	27	0	0	0	0.0	0.0	0	0	0	0
6770	8692	13	0	0	0	0.0	0.0	0	0	0	0
6776	96	569	0	0	0	0.0	0.0	0	0	0	0
6788	14526	20	0	0	0	0.0	0.0	0	0	0	0
686	8735	56	31	31	1	0.0	0.0	1	1	0	0
696	712	9	0	0	0	0.0	0.0	0	0	0	0
6964	34807	12	0	0	0	0.0	0.0	0	0	0	0
6964	611	154	107	208	2	7.58	6.77	2	2	1	1
697	207	5	0	0	0	0.0	0.0	0	0	0	0
699	38118	2	0	0	0	0.0	0.0	0	0	0	0
7133	15520	31	0	0	0	0.0	0.0	0	0	0	0
7154	8523	86	16	16	0	2.87	1.91	0	0	0	0
728	26523	158	0	0	0	0.0	0.0	0	0	0	0
740	712	75	0	0	0	0.0	0.0	0	0	0	0
751	14539	26	0	0	0	0.0	0.0	0	0	0	0
771	196	196	122	221	2	22.13	14.75	2	2	1	1
771	23087	315	191	274	6	21.51	14.34	1	1	0	0
772	186	91	33	33	0	0.0	0.0	1	1	0	0
79	14354	1102	0	0	0	0.0	0.0	0	0	0	0
7921	798	45	0	0	0	0.0	0.0	0	0	0	0
801	23065	68	0	0	0	0.0	0.0	0	0	0	0
834	26516	6	0	0	0	0.0	0.0	0	0	0	0
836	8855	7	0	0	0	0.0	0.0	0	0	0	0
845	798	297	0	0	0	0.0	0.0	0	0	0	0
858	712	26	0	0	0	0.0	0.0	0	0	0	0
8694	196	104	0	0	0	0.0	0.0	0	0	0	0
8694	23087	95	82	217	5	4.04	2.38	2	2	0	0
8760	14001	34	0	0	0	0.0	0.0	0	0	0	0
882	26531	70	38	38	1	0.0	0.0	1	1	0	0
882	8719	174	0	0	0	0.0	0.0	0	0	0	0
891	14363	22	0	0	0	0.0	0.0	0	0	0	0
8973	8659	133	0	0	0	0.0	0.0	0	0	0	0
901	8645	91	0	0	0	0.0	0.0	0	0	0	0
910	14000	522	395	909	13	54.76	34.9	2	2	1	1
910	8717	57	47	47	1	0.0	0.0	1	1	0	0
9123	350	3	0	0	0	0.0	0.0	0	0	0	0
9326	102	66	0	0	0	0.0	0.0	0	0	0	0
933	196	88	0	0	0	0.0	0.0	0	0	0	0
933	23087	151	119	830	13	5.13	3.43	6	8	1	1
9357	199	29	0	0	0	0.0	0.0	0	0	0	0
9363	14326	80	13	13	0	7.92	7.92	0	0	0	0
9409	8537	62	0	0	0	0.0	0.0	0	0	0	0
944	130	120	0	0	0	0.0	0.0	0	0	0	0
9444	41588	0	0	0	0	0.0	0.0	0	0	0	0
9449	96	424	268	940	20	25.67	23.47	3	4	3	3
946	35981	4	0	0	0	0.0	0.0	0	0	0	0
9481	23442	2	0	0	0	0.0	0.0	0	0	0	0
9499	37862	0	0	0	0	0.0	0.0	0	0	0	0
952	168	2592	1786	4553	26	190.62	139.99	3	3	3	3
952	212	399	303	557	10	0.0	0.0	2	2	0	0
952	37865	3	0	0	0	0.0	0.0	0	0	0	0
9530	26516	24	0	0	0	0.0	0.0	0	0	0	0
961	8658	32	0	0	0	0.0	0.0	0	0	0	0
9617	36014	4	0	0	0	0.0	0.0	0	0	0	0
9646	14502	2	0	0	0	0.0	0.0	0	0	0	0
9646	8444	5	0	0	0	0.0	0.0	0	0	0	0
968	26518	8	0	0	0	0.0	0.0	0	0	0	0
9687	111	65	0	0	0	0.0	0.0	0	0	0	0
9706	8735	6	0	0	0	0.0	0.0	0	0	0	0
9709	125	162	21	21	0	7.21	4.8	0	0	0	0
9709	8543	20	5	5	0	0.0	0.0	0	0	0	0
9717	207	23	0	0	0	0.0	0.0	0	0	0	0
9736	350	17	0	0	0	0.0	0.0	0	0	0	0
9799	171	60	0	0	0	0.0	0.0	0	0	0	0
984	343	91	0	0	0	0.0	0.0	0	0	0	0
984	8761	16	0	0	0	0.0	0.0	0	0	0	0
9871	710	30	0	0	0	0.0	0.0	0	0	0	0
9871	97	36	0	0	0	0.0	0.0	0	0	0	0
9902	26531	7	0	0	0	0.0	0.0	0	0	0	0
9902	8719	45	0	0	0	0.0	0.0	0	0	0	0
9909	196	13	0	0	0	0.0	0.0	0	0	0	0
9909	23087	24	0	0	0	0.0	0.0	0	0	0	0
9976	14326	58	0	0	0	0.0	0.0	0	0	0	0
1	26517	158	44	91	0	7.81	6.6	1	2	1	2
10015	234	131	61	61	1	18.7	12.48	1	1	1	1
10070	26518	6	0	0	0	0.0	0.0	0	0	0	0
10097	360	67	0	0	0	0.0	0.0	0	0	0	0
10097	8445	29	0	0	0	0.0	0.0	0	0	0	0
10106	710	138	0	0	0	0.0	0.0	0	0	0	0
10106	97	41	0	0	0	0.0	0.0	0	0	0	0
10115	125	243	217	217	4	0.0	0.0	1	1	0	0
10115	8543	32	0	0	0	0.0	0.0	0	0	0	0
10120	8493	49	0	0	0	0.0	0.0	0	0	0	0
1016	38117	7	0	0	0	0.0	0.0	0	0	0	0
1016	8442	46	0	0	0	0.0	0.0	0	0	0	0
10175	14001	9	0	0	0	0.0	0.0	0	0	0	0
10229	37862	0	0	0	0	0.0	0.0	0	0	0	0
10266	8537	62	0	0	0	0.0	0.0	0	0	0	0
1029	14326	275	0	0	0	0.0	0.0	0	0	0	0
10304	350	34	0	0	0	0.0	0.0	0	0	0	0
10362	14526	16	0	0	0	0.0	0.0	0	0	0	0
10387	133	70	0	0	0	0.0	0.0	0	0	0	0
1039	34323	76	0	0	0	0.0	0.0	0	0	0	0
10417	111	69	0	0	0	0.0	0.0	0	0	0	0
10461	37981	1	0	0	0	0.0	0.0	0	0	0	0
