sloc1	scate2	platform	common_pos
728	156	m	2
7303	8523	app	1
740	15520	pc	1
7452	8537	app	1
7468	130	app	2
751	310	app	1
7576	36488	pc	4
7620	36488	pc	1
771	14526	m	1
772	14354	m	1
776	14286	app	1
79	199	app	4
791	14326	m	1
791	8608	app	1
7951	234	m	1
821	234	pc	2
837	8537	m	1
8398	130	pc	1
8398	14001	pc	1
8481	125	app	2
858	15520	pc	1
8582	234	pc	1
8716	190	pc	1
872	14379	app	1
872	41588	m	1
882	8493	pc	3
8854	130	app	1
891	309	pc	1
933	14526	m	1
946	8516	app	1
9481	199	m	1
9517	14455	app	5
952	310	pc	1
9656	14000	app	5
967	611	pc	4
9688	8735	pc	1
9704	207	app	1
9749	22431	app	1
9749	8692	pc	1
977	14286	pc	2
977	8523	m	7
9799	203	app	3
9799	8516	pc	1
9832	22431	pc	1
984	95	app	5
10115	14326	app	1
10120	611	app	1
10134	14526	pc	1
10159	199	pc	1
10171	14379	app	1
10171	609	pc	2
10184	8735	pc	2
102	152	pc	2
102	314	pc	5
102	36012	pc	1
10266	36488	app	2
10285	125	m	3
10285	8543	m	1
1029	125	app	6
1029	8543	app	5
10454	128	pc	1
10454	8546	pc	1
10467	36488	pc	2
10485	196	m	1
10536	14286	m	1
10552	128	m	1
10552	8546	m	5
1067	196	app	1
1078	130	app	1
1086	168	app	6
1086	212	app	6
122	203	m	18
12804	460	pc	8
135	207	app	6
13950	8523	m	3
13951	111	app	1
13951	35694	m	1
147	15520	pc	7
158	310	app	5
16	8735	m	9
172	8645	pc	2
188	128	app	5
188	8546	app	6
2	14526	m	3
2	26515	pc	1
202	310	app	5
2038	34807	pc	1
2038	36488	app	1
2040	8558	app	2
2041	196	pc	1
2041	609	m	3
2045	156	pc	7
2047	14502	pc	1
2047	34806	m	1
2048	14286	pc	1
2048	97	m	1
2049	611	pc	1
2052	130	pc	1
2053	26520	pc	1
2054	171	app	1
2054	8735	m	3
2192	234	pc	1
222	14526	m	2
228	234	pc	3
228	26516	app	1
2292	8543	pc	1
2292	96	m	3
2299	26516	app	1
2299	611	app	5
2307	14502	m	1
2315	234	app	1
2342	14286	app	1
2344	36011	m	1
2346	314	pc	1
2373	133	m	1
2373	14455	m	9
2373	311	app	1
2380	34806	m	1
2381	14286	pc	1
2381	97	m	1
2390	8543	m	1
2392	8523	m	3
2393	35694	m	1
2394	41588	m	1
2394	609	pc	1
2397	360	app	1
241	310	pc	9
2429	95	pc	7
2501	8558	m	1
265	14502	pc	5
265	34806	m	7
276	26531	app	3
293	26523	app	1
297	35828	m	1
3	14354	m	1
3	23442	app	1
304	14000	app	7
319	14419	app	5
319	710	pc	5
319	97	pc	1
3209	14526	app	1
3237	314	pc	1
3266	14000	app	2
330	311	pc	4
3328	14455	pc	3
3350	8493	pc	3
3359	22431	app	1
3359	8692	pc	1
342	309	pc	8
3434	14286	pc	3
3434	97	m	1
3479	460	pc	4
3489	360	pc	3
362	14379	pc	2
362	96	app	8
367	186	pc	2
37	14539	m	1
37	8659	app	2
385	168	pc	6
385	212	pc	1
385	35721	m	1
394	14326	app	2
397	14000	m	4
399	8608	pc	1
4	24056	pc	2
4	35694	pc	9
4	8692	pc	1
403	310	pc	3
407	15520	m	1
413	35691	app	3
413	37863	pc	11
414	156	pc	14
414	34323	m	5
428	14286	pc	1
428	8523	m	12
468	111	pc	3
468	156	m	2
471	199	pc	2
483	168	m	18
483	212	m	5
497	8608	m	2
5	41588	pc	3
505	14000	pc	8
523	8537	pc	1
531	128	m	1
531	8546	m	6
5333	8516	m	2
556	14326	app	1
5632	130	app	4
5632	14001	app	1
572	95	m	6
5722	37981	m	1
5722	8523	m	1
5756	460	pc	4
5845	8546	pc	3
5853	35691	pc	1
592	26523	m	1
592	309	app	1
5928	360	pc	3
5928	611	m	3
5928	8445	pc	1
5936	96	app	6
5959	212	pc	3
613	710	app	3
613	97	app	1
623	34806	app	1
629	37863	m	1
637	130	m	1
637	203	pc	7
645	168	m	4
645	212	m	5
652	97	pc	1
656	102	m	1
6700	14286	m	1
6745	460	m	6
6760	8735	app	1
6776	23065	app	1
6776	35984	pc	1
679	234	pc	1
6793	97	pc	1
686	22431	app	1
686	8516	app	6
693	8608	app	1
6964	125	pc	3
6964	8543	pc	2
6964	96	m	15
698	311	app	2
699	8659	m	1
700	26523	pc	1
722	14286	app	1
725	96	pc	1
728	111	m	4
728	34323	app	1
728	8558	pc	4
740	15520	m	1
7453	130	pc	2
7468	14363	app	1
7468	203	app	2
7468	8516	pc	4
751	34807	pc	1
7620	36488	m	1
771	26531	app	1
776	8735	pc	4
783	190	app	2
7921	8546	app	1
801	14326	pc	5
811	34323	pc	1
821	234	m	2
837	35694	pc	9
837	8692	pc	1
8398	130	m	1
8398	14001	m	1
845	128	app	4
845	8546	app	7
8582	234	m	3
8694	35721	pc	1
8716	190	m	1
872	130	pc	6
882	8493	m	3
8854	14363	app	1
8854	203	app	3
8854	8516	pc	2
891	102	pc	1
891	309	m	1
9146	14000	pc	1
93	34806	pc	2
9357	8442	app	1
9363	14286	app	2
9389	8735	app	2
9409	128	pc	3
9409	8546	pc	1
9422	14526	pc	1
944	35721	pc	1
946	8493	pc	1
952	310	m	1
952	36488	pc	1
967	360	pc	3
967	611	m	3
9688	8735	m	1
9704	118	app	1
9706	8516	app	2
9749	8537	app	2
977	14286	m	2
979	196	pc	1
9799	8516	m	1
9832	22431	m	1
9832	8537	pc	1
984	190	pc	4
1005	97	pc	1
10088	196	app	1
10120	360	app	1
10134	14526	m	1
10159	199	m	3
1016	8523	pc	3
10171	609	m	1
10184	8735	m	1
102	152	m	3
102	314	m	4
102	36012	m	1
10266	8717	pc	1
10285	96	app	5
1039	8516	app	6
10417	14000	pc	3
10417	190	app	1
10454	128	m	1
10506	130	pc	1
10536	710	app	1
1078	203	app	5
1078	8516	pc	5
1086	26523	app	1
11296	14455	pc	1
122	130	app	4
12804	460	m	11
135	118	app	1
13951	8558	app	1
147	15520	m	4
158	34807	pc	4
158	36488	app	3
158	611	pc	15
16	26531	pc	7
172	199	app	3
172	8645	m	2
1734	95	app	5
18	8537	pc	4
188	311	pc	10
2	26515	m	1
2	26531	app	5
2	8719	app	3
2015	35721	pc	2
202	34807	pc	3
202	36488	app	2
202	611	pc	7
2037	309	pc	1
2038	34807	m	1
2039	460	pc	1
2040	35694	app	1
2041	196	m	1
2045	111	pc	1
2045	156	m	7
2046	14379	pc	2
2047	14502	m	1
2048	14286	m	1
2049	360	pc	4
2049	611	m	1
2052	130	m	1
2052	203	pc	3
2053	26520	m	1
2055	234	app	1
2192	234	m	1
222	26531	app	3
228	145	pc	1
228	234	m	3
2284	26516	pc	1
2284	611	pc	1
2296	14379	app	2
2296	609	pc	1
2299	360	app	1
2302	96	pc	4
2307	34806	app	1
2319	8523	app	4
2344	23087	app	1
2346	34806	pc	1
2347	97	pc	1
2360	14000	pc	2
2360	190	app	1
2372	460	pc	7
2378	128	app	1
2380	314	app	1
2381	14286	m	1
2394	196	pc	1
2394	609	m	1
2395	186	pc	1
2398	156	pc	4
241	310	m	12
241	36488	pc	2
2422	128	app	6
2422	35828	pc	1
2422	8546	app	3
2429	95	m	7
265	14502	m	4
296	14326	app	1
304	14419	pc	2
319	710	m	5
319	97	m	1
3237	314	m	1
3237	34806	pc	1
3251	14000	pc	5
3251	190	app	2
330	311	m	4
3328	14455	m	3
3328	311	app	1
3350	8493	m	3
342	102	pc	7
342	309	m	16
3434	14286	m	3
3479	460	m	5
3489	360	m	3
362	125	app	5
362	14379	m	1
362	8543	app	3
367	186	m	2
375	37981	app	1
385	168	m	8
385	212	m	1
399	8608	m	1
4	24056	m	2
4	35694	m	12
4	798	pc	1
4	8537	app	4
4	8692	m	1
400	14455	app	1
403	310	m	4
403	36488	pc	1
407	14000	pc	1
408	460	pc	1
413	37863	m	10
414	111	pc	11
414	156	m	26
424	234	app	2
428	14286	m	1
463	234	pc	10
463	26516	app	1
468	111	m	2
468	8558	pc	6
471	199	m	2
483	35721	app	6
497	14326	pc	1
5	14379	app	3
5	41588	m	3
505	14000	m	11
505	15520	app	2
518	14455	app	3
523	8537	m	1
5334	199	pc	1
541	14326	pc	7
5632	203	app	5
5632	8516	pc	3
5756	460	m	4
5845	8546	m	4
5853	35691	m	1
5898	14326	pc	1
5928	360	m	3
5928	8445	m	1
5958	14455	pc	2
5959	212	m	2
623	14502	app	1
637	203	m	11
652	97	m	1
6700	97	app	1
6729	96	app	2
6770	128	app	1
6776	35984	m	1
6788	8493	app	1
679	234	m	1
6793	14286	pc	1
6793	97	m	1
686	8493	pc	3
696	14000	pc	2
6964	125	m	3
6964	8543	m	2
697	460	pc	1
699	168	app	1
699	212	app	2
700	26523	m	1
710	8855	pc	1
7154	130	app	2
722	8735	pc	3
725	8543	pc	1
725	96	m	1
726	34806	pc	1
728	156	app	2
728	8558	m	4
7303	8735	pc	4
740	14000	pc	4
740	8717	pc	1
7452	37861	app	1
7453	130	m	2
7453	203	pc	7
7468	8516	m	6
751	360	pc	1
771	14526	app	1
772	14354	app	1
776	8735	m	5
791	14326	app	1
7921	311	pc	1
7951	234	app	1
801	14326	m	5
811	156	pc	9
811	34323	m	1
837	35694	m	10
837	8537	app	1
837	8692	m	1
845	311	pc	2
858	14000	pc	6
872	130	m	6
872	203	pc	3
872	41588	app	1
8854	8516	m	2
891	102	m	2
891	26523	pc	1
9146	14000	m	2
93	14502	pc	6
93	34806	m	2
93	8444	pc	1
933	14526	app	1
9409	128	m	2
9409	8546	m	1
9422	14526	m	1
944	168	pc	7
944	212	pc	1
946	8493	m	1
9481	199	app	1
9499	14000	pc	1
952	36488	m	1
9539	8543	pc	1
967	35691	pc	1
967	360	m	4
9706	8493	pc	1
9709	207	pc	1
9717	460	pc	4
977	8523	app	7
979	196	m	1
979	36011	pc	1
9832	8537	m	1
9837	41588	app	1
984	190	m	4
1005	14286	pc	1
1005	710	m	1
1005	97	m	1
1016	8523	m	3
10229	8608	app	1
10266	35691	pc	4
10266	8717	m	1
10285	125	app	3
10285	8543	app	1
10291	14326	pc	1
1039	8493	pc	2
10417	14000	m	5
10506	130	m	1
10506	14363	pc	1
10506	203	pc	3
10513	14455	pc	1
10536	14286	app	1
10552	128	app	1
1057	14379	pc	6
1067	8537	pc	1
1078	8516	m	9
11296	14455	m	2
122	203	app	8
122	22431	pc	5
122	8516	pc	13
135	35721	pc	2
13950	8523	app	3
13951	35694	app	1
147	14000	pc	12
158	34807	m	2
158	360	pc	11
158	611	m	29
158	8445	pc	8
16	14526	pc	7
16	26531	m	11
16	8735	app	5
1734	190	pc	1
18	8537	m	3
188	311	m	19
2	14526	app	3
2015	35721	m	2
202	34807	m	3
202	360	pc	12
202	611	m	8
202	8445	pc	5
2037	309	m	1
2038	35691	pc	1
2039	460	m	1
2040	234	pc	1
2041	609	app	2
2042	96	pc	4
2045	111	m	2
2045	8558	pc	1
2046	14379	m	2
2047	34806	app	1
2048	97	app	1
2049	360	m	5
2052	203	m	3
2054	8735	app	3
222	14526	app	2
228	145	m	1
2284	360	pc	1
2284	611	m	1
2292	96	app	3
2296	609	m	1
2302	125	pc	7
2302	8543	pc	2
2302	96	m	5
2307	14502	app	1
2344	156	pc	1
2344	36011	app	1
2346	14502	pc	2
2346	34806	m	1
2350	36008	pc	1
2360	14000	m	2
2360	15520	app	1
2363	128	pc	2
2363	8546	pc	1
2371	35691	pc	2
2372	460	m	7
2373	133	app	1
2373	14455	app	4
2378	311	pc	1
2380	34806	app	1
2381	97	app	2
2392	8523	app	3
2393	35694	app	1
2394	196	m	1
2395	186	m	1
2398	156	m	4
2404	609	pc	1
241	36488	m	2
2422	311	pc	7
2422	35828	m	1
265	34806	app	5
297	14455	pc	6
297	35828	app	1
3	14354	app	1
304	14419	m	2
3157	207	pc	1
3184	14526	app	1
3198	130	pc	1
3237	14502	pc	1
3237	34806	m	1
3251	14000	m	9
3328	26517	pc	1
342	102	m	12
342	26523	pc	9
3489	26516	app	1
367	96	pc	4
37	14539	app	1
397	14000	app	2
4	798	m	1
403	36488	m	3
407	14000	m	1
407	15520	app	1
408	460	m	1
409	8608	pc	1
414	111	m	16
414	34323	app	4
414	8558	pc	8
428	8523	app	6
463	145	pc	1
463	234	m	18
468	156	app	2
468	8558	m	9
483	14539	pc	1
483	168	app	7
483	212	app	5
497	14326	m	1
497	8608	app	1
5	130	pc	1
500	97	pc	3
523	14255	pc	1
523	35694	pc	3
523	8692	pc	1
531	128	app	1
531	8546	app	6
5333	8516	app	2
541	14326	m	7
5632	8516	m	3
572	95	app	5
5722	37981	app	1
5722	8523	app	1
5733	35984	pc	1
5898	14326	m	1
592	26523	app	1
5928	611	app	3
5958	14455	m	2
629	37863	app	1
629	8523	pc	7
637	130	app	1
645	168	app	4
645	212	app	6
656	102	app	1
669	156	pc	4
6700	14286	app	1
6745	34323	pc	1
6745	460	app	5
6760	35721	pc	1
6793	14286	m	1
6803	97	pc	1
686	8493	m	3
696	14000	m	2
6964	96	app	7
697	460	m	1
698	8608	pc	1
710	186	pc	1
710	8855	m	1
7154	8516	pc	1
722	8735	m	3
726	34806	m	1
728	111	app	4
728	26516	pc	1
7303	8735	m	4
740	14000	m	8
740	15520	app	1
740	8717	m	1
7453	203	m	10
751	35691	pc	1
751	360	m	1
7576	36488	app	1
7620	36488	app	1
776	26531	pc	1
7921	311	m	1
801	35136	pc	1
811	111	pc	9
811	156	m	12
821	234	app	2
845	311	m	3
8481	130	pc	1
858	14000	m	7
858	15520	app	1
8582	234	app	1
8716	14000	pc	2
872	203	m	3
882	8493	app	3
891	26523	m	1
891	309	app	1
8973	611	pc	1
93	14502	m	6
93	8444	m	1
9326	35694	pc	1
944	168	m	9
944	212	m	1
9449	207	pc	1
9472	8719	pc	1
9499	14000	m	1
952	310	app	1
961	34806	pc	1
9617	309	pc	1
967	35691	m	1
967	611	app	3
9688	8735	app	1
9704	168	pc	4
9704	212	pc	2
9706	8493	m	1
9709	207	m	1
9717	460	m	4
977	14286	app	2
979	36011	m	1
9799	8516	app	1
9832	22431	app	1
9832	8692	pc	1
984	23065	pc	7
9993	168	pc	8
1	199	pc	9
1005	14286	m	1
10088	8537	pc	1
10115	460	pc	1
10134	14526	app	1
10159	199	app	3
10171	609	app	1
10175	8558	pc	1
10198	199	pc	1
102	314	app	5
102	36012	app	1
10260	34806	pc	1
10266	35691	m	4
1029	130	pc	3
10291	14326	m	1
10304	190	pc	2
1039	8493	m	2
10434	8523	pc	8
10454	128	app	1
10467	34807	pc	1
10506	14363	m	1
10506	203	m	4
10513	14455	m	1
1057	14379	m	5
1067	8537	m	1
11226	14526	pc	1
122	22431	m	5
122	8516	m	22
12804	460	app	7
135	168	pc	7
135	212	pc	4
135	35721	m	2
13951	234	pc	1
147	14000	m	14
147	15520	app	3
158	35691	pc	6
158	360	m	24
158	8445	m	7
16	14526	m	6
172	8645	app	2
1734	15520	pc	1
1734	190	m	1
18	14255	pc	1
18	24056	pc	1
18	35694	pc	12
18	8692	pc	2
188	133	pc	6
2	26515	app	1
202	35691	pc	5
202	360	m	25
202	8445	m	4
2032	34806	pc	1
2038	34807	app	1
2038	35691	m	1
2040	234	m	1
2041	196	app	1
2042	8543	pc	5
2042	96	m	4
2044	8523	pc	6
2045	156	app	6
2045	35694	pc	3
2045	8558	m	1
2047	14502	app	1
2048	14286	app	1
2049	611	app	1
2052	130	app	1
2053	26520	app	1
2192	234	app	1
228	234	app	3
2284	360	m	1
2302	125	m	8
2302	8543	m	2
2307	8855	pc	1
2319	8735	pc	1
2344	111	pc	1
2344	156	m	1
2346	14502	m	2
2350	95	pc	2
2363	128	m	2
2363	8546	m	2
2371	35691	m	2
2373	8608	m	1
2378	311	m	1
2381	14286	app	1
2394	609	app	1
2395	96	pc	3
2404	609	m	1
2408	156	pc	1
241	310	app	5
2422	311	m	6
2429	95	app	6
265	14502	app	3
291	156	pc	4
297	14455	m	7
3157	207	m	1
319	710	app	5
319	97	app	1
3198	130	m	1
3198	203	pc	3
3237	14502	m	1
3237	314	app	1
330	311	app	3
3328	14455	app	2
3350	8493	app	2
3359	95	pc	1
342	26523	m	18
342	309	app	6
3434	14286	app	3
3470	156	pc	4
3479	460	app	5
3489	360	app	2
362	14379	app	1
367	125	pc	2
367	8543	pc	1
367	96	m	3
369	8523	pc	1
37	35828	pc	9
385	168	app	6
385	212	app	1
399	8608	app	1
4	24056	app	2
4	35694	app	7
4	37866	pc	1
4	8692	app	1
4	95	pc	11
403	310	app	3
413	37863	app	6
413	8523	pc	11
414	156	app	10
414	8558	m	22
428	14286	app	1
450	186	pc	1
463	145	m	1
468	111	app	2
471	199	app	2
483	14539	m	1
5	130	m	1
5	203	pc	10
5	41588	app	3
505	14000	app	6
523	14255	m	1
523	35694	m	4
523	8537	app	1
523	8692	m	2
531	311	pc	1
5333	8493	pc	2
537	207	pc	1
541	35136	pc	1
5653	38115	m	1
5709	168	pc	1
5709	212	pc	1
572	190	pc	3
5733	35984	m	1
5756	460	app	4
5845	8546	app	3
5853	35691	app	1
5853	37863	pc	1
592	314	pc	1
5928	360	app	2
5928	8445	app	1
5959	212	app	2
606	35828	pc	6
615	156	pc	1
629	14286	pc	2
629	8523	m	8
637	203	app	7
637	22431	pc	1
637	8516	pc	6
652	97	app	1
669	111	pc	4
669	156	m	6
6718	41588	pc	1
6745	310	pc	1
6745	34323	m	1
6760	35721	m	1
6776	35984	app	1
6788	36488	pc	2
679	234	app	1
6803	14286	pc	1
6803	97	m	1
6964	125	app	2
6964	8543	app	2
700	26523	app	1
710	186	m	1
7133	14379	pc	2
7154	8516	m	1
722	26531	pc	1
725	96	app	1
728	26516	m	1
728	8558	app	3
7453	130	app	3
7468	8516	app	4
751	34807	app	1
751	35691	m	1
776	14526	pc	1
776	8735	app	3
7921	14455	pc	3
801	14326	app	3
801	35136	m	1
811	111	m	13
811	34323	app	1
811	8558	pc	6
837	35694	app	7
837	8692	app	1
837	95	pc	10
845	133	pc	3
8481	130	m	1
8481	203	pc	5
8601	128	pc	1
8601	8546	pc	1
8694	35721	app	1
8716	14000	m	2
872	130	app	6
8854	8516	app	2
891	102	app	2
8973	360	pc	3
8973	611	m	1
901	26523	pc	2
9146	14000	app	2
93	34806	app	2
9326	35694	m	1
9409	128	app	2
9409	8546	app	1
9444	168	pc	1
9444	212	pc	2
9449	207	m	1
946	8493	app	2
9472	8719	m	1
9481	14326	pc	1
952	36488	app	1
952	611	pc	4
961	14502	pc	1
961	34806	m	1
9617	309	m	1
967	360	app	3
9704	168	m	4
9704	212	m	2
9704	26523	pc	1
9704	8659	pc	1
977	8735	pc	1
9799	8493	pc	2
9832	8537	app	2
9832	8692	m	1
984	190	app	3
984	23065	m	6
9854	460	pc	1
9993	168	m	13
9993	26523	pc	1
1	199	m	13
1	36014	pc	1
10088	8537	m	1
10106	8546	pc	2
10115	460	m	1
1016	8523	app	3
10175	8558	m	1
10198	199	m	1
10260	34806	m	1
1029	130	m	4
1029	14363	pc	1
1029	203	pc	4
10304	190	m	2
10417	14000	app	4
10434	8523	m	10
10485	8537	pc	1
10506	130	app	2
1057	41588	pc	2
1078	8516	app	5
11296	14455	app	1
11296	8608	pc	1
12291	41588	pc	1
135	168	m	8
135	212	m	4
135	8659	pc	1
13950	8735	pc	3
13951	145	pc	1
13951	234	m	1
158	34807	app	3
158	35691	m	6
158	611	app	9
16	26531	app	4
1734	15520	m	1
18	14255	m	2
18	24056	m	1
18	35694	m	16
18	8537	app	3
18	8692	m	1
188	133	m	7
188	311	app	6
2015	35721	app	2
202	34807	app	2
202	35691	m	3
202	611	app	6
2032	14502	pc	1
2037	309	app	2
2044	8523	m	6
2045	111	app	1
2045	35694	m	3
2046	609	pc	1
2049	360	app	3
2052	203	app	3
2052	8516	pc	7
2054	35721	pc	4
2247	14379	pc	1
228	145	app	1
2284	611	app	2
2296	609	app	1
2302	96	app	5
2307	186	pc	1
2319	8735	m	1
2325	168	pc	7
2325	212	pc	1
2329	128	pc	1
2329	8546	pc	1
2337	35691	pc	2
2342	14526	pc	2
2344	8558	pc	2
2346	34806	app	1
2350	95	m	2
2360	14000	app	2
2372	34323	pc	1
2372	460	app	7
2378	14455	pc	6
2395	125	pc	1
2395	8543	pc	1
2395	96	m	3
2397	8523	pc	3
2398	156	app	4
2398	35694	pc	1
2408	111	pc	1
2408	156	m	1
241	34807	pc	3
241	36488	app	2
241	611	pc	12
2422	14455	pc	3
2422	35828	app	1
2429	190	pc	1
2501	234	pc	1
291	111	pc	2
291	156	m	4
304	14419	app	2
304	710	pc	1
304	97	pc	6
3198	203	m	3
3237	34806	app	1
3251	14000	app	6
342	102	app	5
3439	97	pc	1
3453	8493	pc	3
3470	111	pc	2
3470	156	m	6
355	156	pc	7
362	130	pc	8
367	125	m	1
367	8543	m	1
369	8523	m	1
37	35828	m	12
4	37866	m	1
4	798	app	1
4	95	m	12
403	34807	pc	1
403	36488	app	4
403	611	pc	6
407	14000	app	1
408	460	app	1
413	14286	pc	5
413	8523	m	17
414	111	app	8
414	26516	pc	4
428	8735	pc	1
450	186	m	1
463	234	app	6
468	8558	app	7
497	14326	app	1
5	203	m	10
505	14419	pc	1
531	311	m	1
5333	8493	m	3
536	128	pc	1
536	8546	pc	3
537	207	m	1
541	14326	app	3
541	35136	m	1
5632	8516	app	3
5653	26516	pc	1
5709	212	m	1
572	190	m	3
5722	8735	pc	1
5756	310	pc	1
577	95	pc	3
5845	311	pc	1
5853	37863	m	1
5898	14326	app	1
592	314	m	1
5936	130	pc	2
5958	14455	app	2
5958	8608	pc	1
606	35828	m	7
615	156	m	1
629	14286	m	2
637	22431	m	1
637	8516	m	7
669	111	m	3
669	8558	pc	1
6718	41588	m	1
6745	310	m	1
6770	14455	pc	2
6788	36488	m	1
6793	14286	app	1
6803	14286	m	1
6805	23087	pc	1
686	8493	app	3
696	14000	app	1
697	460	app	1
700	314	pc	1
710	8855	app	1
710	96	pc	5
7133	14379	m	2
722	14526	pc	4
722	26531	m	1
722	8735	app	3
726	34806	app	1
7303	8735	app	3
740	14000	app	5
740	8717	app	1
7453	203	app	6
7453	8516	pc	7
7468	8493	pc	1
751	360	app	1
7576	35691	pc	4
7620	35691	pc	3
772	207	pc	4
776	14526	m	1
7921	14455	m	4
7921	311	app	1
811	156	app	6
811	8558	m	9
837	95	m	9
845	133	m	3
845	311	app	2
8481	203	m	7
858	14000	app	5
8601	128	m	1
8601	8546	m	1
872	203	app	3
872	8516	pc	1
8854	8493	pc	3
891	26523	app	1
8973	360	m	3
901	26523	m	2
910	609	pc	8
9146	14419	pc	1
93	14502	app	5
93	8444	app	1
9357	102	pc	1
944	168	app	6
944	212	app	1
9444	168	m	1
9444	212	m	2
9481	14326	m	1
9499	14000	app	1
952	360	pc	6
952	611	m	4
961	14502	m	1
967	35691	app	1
968	156	pc	2
9704	26523	m	1
9704	8659	m	1
9706	8493	app	1
9709	207	app	1
9717	34323	pc	1
9717	460	app	4
977	8735	m	1
9799	8493	m	2
9811	23087	pc	1
9832	36008	pc	1
9837	22431	pc	1
9854	460	m	1
9902	36488	pc	1
9993	26523	m	1
1	36014	m	1
1	8645	pc	1
1005	14286	app	1
10106	8546	m	3
10120	8523	pc	4
10159	14326	pc	1
10171	22431	pc	1
10266	35691	app	3
10285	130	pc	2
1029	14363	m	1
1029	203	m	4
10291	14326	app	1
10387	8537	pc	1
1039	8493	app	2
10485	8537	m	1
10492	14326	pc	2
10506	14363	app	1
10506	203	app	3
10506	8516	pc	5
10513	14455	app	1
10539	14379	pc	2
10552	14455	pc	1
1057	14379	app	4
1057	41588	m	3
1057	609	pc	8
1067	8537	app	1
1078	8493	pc	4
122	22431	app	5
122	8516	app	9
12291	41588	m	1
12291	609	pc	9
135	35721	app	2
135	8659	m	1
13950	8735	m	3
13951	145	m	1
147	14000	app	8
158	360	app	6
158	8445	app	5
16	14526	app	4
1734	14000	pc	6
1734	190	app	2
2015	712	pc	1
202	360	app	4
202	8445	app	3
2032	14502	m	1
2038	35691	app	1
2040	234	app	1
2041	8537	pc	1
2042	96	app	4
2045	8558	app	1
2046	609	m	1
2047	186	pc	1
2052	8516	m	9
2054	35721	m	3
2247	14379	m	1
2284	360	app	1
2299	8523	pc	1
2302	125	app	7
2302	8543	app	2
2307	186	m	1
2325	168	m	8
2325	212	m	1
2325	26523	pc	1
2329	128	m	1
2329	8546	m	1
2337	35691	m	2
2342	14526	m	1
2344	156	app	1
2344	35694	pc	1
2344	8558	m	2
2346	14502	app	2
2363	128	app	1
2363	8546	app	1
2371	35691	app	2
2372	34323	m	1
2373	8608	app	1
2378	14455	m	12
2378	311	app	1
2380	186	pc	1
2390	130	pc	1
2395	125	m	1
2395	8543	m	1
2397	8523	m	3
2398	35694	m	1
2404	609	app	1
2408	111	m	1
241	34807	m	2
241	360	pc	9
241	611	m	19
241	8445	pc	2
2422	14455	m	3
2422	311	app	5
2429	15520	pc	1
2429	190	m	1
276	128	pc	3
276	8546	pc	2
291	111	m	2
291	8558	pc	4
297	14455	app	4
3	207	pc	11
304	710	m	2
304	97	m	5
3157	207	app	1
3198	130	app	1
3237	14502	app	1
330	8608	pc	1
342	26523	app	5
3453	8493	m	3
3470	111	m	2
3489	26521	pc	1
355	111	pc	3
355	156	m	8
362	130	m	8
362	203	pc	6
367	14379	pc	1
367	96	app	4
394	8752	pc	1
403	34807	m	1
403	360	pc	2
403	611	m	6
408	310	pc	1
409	8608	app	1
413	14286	m	4
414	26516	m	4
414	29389	pc	2
414	8558	app	6
428	8735	m	1
450	96	pc	8
463	14354	pc	1
463	145	app	1
483	14539	app	1
5	130	app	1
5	38118	pc	1
505	14419	m	1
523	14255	app	1
523	35694	app	4
523	8692	app	1
523	95	pc	1
536	128	m	1
536	8546	m	3
5632	8493	pc	3
5653	26516	m	1
5653	360	pc	1
5669	156	pc	1
5722	8735	m	1
5733	35984	app	1
5756	310	m	1
577	95	m	2
5772	35984	pc	1
5845	311	m	1
5936	130	m	1
615	8558	pc	2
629	8523	app	6
669	156	app	5
669	8558	m	2
6729	130	pc	6
6745	34323	app	1
6760	35721	app	1
6770	14455	m	2
6803	97	app	1
6805	23087	m	1
697	310	pc	2
698	8608	app	1
700	314	m	1
710	125	pc	8
710	186	app	1
710	8543	pc	1
710	96	m	6
7154	8516	app	1
722	14526	m	4
728	234	pc	1
728	26516	app	1
7289	156	pc	1
740	14419	pc	4
7453	8516	m	12
7468	8493	m	1
751	35691	app	1
7576	35691	m	2
7620	35691	m	2
771	128	pc	4
771	8546	pc	8
772	118	pc	2
772	207	m	4
801	35136	app	1
811	111	app	7
811	26516	pc	1
8481	130	app	3
858	14419	pc	2
8694	128	pc	1
8694	8546	pc	1
8716	14000	app	2
872	8516	m	1
8854	8493	m	3
8973	611	app	1
910	196	pc	2
910	23087	pc	2
910	609	m	9
914	156	pc	7
9146	14419	m	2
927	14502	pc	1
9326	35694	app	1
933	128	pc	1
933	8546	pc	3
9357	102	m	1
9449	207	app	2
9472	8719	app	1
952	35691	pc	2
952	360	m	6
961	34806	app	1
9617	309	app	1
9656	309	pc	1
968	111	pc	1
968	156	m	2
9704	168	app	4
9704	212	app	2
9717	34323	m	1
979	8537	pc	2
9811	23087	m	1
9832	36008	m	1
9837	22431	m	1
984	23065	app	5
984	35984	pc	1
9871	8692	pc	1
9902	36488	m	1
9909	128	pc	1
9909	8546	pc	1
993	14455	pc	5
9993	168	app	7
1	14001	pc	2
1	199	app	5
1	8645	m	1
10088	8537	app	1
10115	460	app	1
10120	8523	m	4
10159	14326	m	1
1016	8735	pc	1
10171	22431	m	1
10171	8537	pc	1
10175	8558	app	1
10198	199	app	1
102	8855	pc	1
10260	34806	app	1
10285	130	m	2
10285	203	pc	8
1029	130	app	1
10304	14000	pc	4
