sloc1	scate2	platform	clks_one_day	sloc-scate	online_price	member_price	valid_rate_new	jz_clks_one_day	predict_clks	pos_ctr	common_pos_jz	common_pos_zd	start_pos	end_pos	zd_get_clks	acp_jz	zd_cnt	zdprice
7921	14326	pc	12	7921-14326	20.16	15.12	1.0	0.0	12.0	0.105882352941	1.0	0	2.0	7.0	1.0	1.0	5.0	0.2
7921	14326	app	19	7921-14326	20.16	15.12	1.0	0.0	19.0	0.375	1.0	0	2.0	7.0	7.0	1.0	5.0	1.4
93	168	pc	280	93-168	102.24	76.68	0.77	57.0	215.6	0.206422018349	8.0	10	9.0	18.0	45.0	2.00333333333	9.0	10.02
93	168	app	603	93-168	102.24	76.68	1.0	142.0	603.0	0.358834675509	6.0	10	7.0	16.0	142.0	4.68441176471	9.0	73.91
93	168	m	1643	93-168	102.24	76.68	0.54	157.0	887.22	0.0295600765084	16.0	10	17.0	26.0	26.0	2.10666666667	9.0	6.09
93	212	pc	77	93-212	54.0	40.5	0.74	9.0	56.98	0.248161764706	5.0	3	6.0	13.0	9.0	2.91	7.0	3.74
93	212	app	141	93-212	54.0	40.5	1.0	17.0	141.0	0.341093117409	4.0	3	5.0	12.0	17.0	3.0	7.0	7.29
93	212	m	231	93-212	54.0	40.5	1.0	57.0	231.0	0.17912291538	5.0	3	6.0	13.0	41.0	2.89696969697	7.0	16.97
93	96	m	1831	93-96	120.48	90.36	0.83	568.0	1519.73	0.0980728719669	16.0	9	17.0	35.0	149.0	2.40802789181	18.0	19.93
93	96	pc	305	93-96	120.48	90.36	0.8	89.0	244.0	0.368691588785	11.0	9	12.0	30.0	89.0	2.5400170068	18.0	12.56
93	96	app	816	93-96	120.48	90.36	1.0	235.0	816.0	0.353743876837	9.0	9	10.0	28.0	235.0	3.31759099299	18.0	43.31
952	14419	m	20	952-14419	14.4	10.8	1.0	0.0	20.0	0.435714285714	1.0	5	2.0	16.0	9.0	1.0	14.0	0.64
952	14419	pc	12	952-14419	14.4	10.8	1.0	0.0	12.0	0.294117647059	1.0	5	2.0	16.0	4.0	1.0	14.0	0.29
952	14419	app	54	952-14419	14.4	10.8	1.0	0.0	54.0	0.653543307087	1.0	5	2.0	16.0	35.0		14.0	
952	35694	pc	33	952-35694	24.96	18.72	0.43	4.0	14.19	0.167381974249	4.0	0	5.0	10.0	2.0	1.0	5.0	0.4
952	35694	app	68	952-35694	24.96	18.72	1.0	7.0	68.0	0.293501048218	4.0	0	5.0	10.0	7.0	1.30833333333	5.0	1.83
952	35694	m	52	952-35694	24.96	18.72	0.92	7.0	47.84	0.192307692308	3.0	0	4.0	9.0	7.0	1.25	5.0	1.75
9736	125	m	42	9736-125	26.88	20.16	0.59	2.0	24.78	0.224080267559	3.0	1	4.0	9.0	2.0	0.933333333333	5.0	0.37
9736	125	pc	10	9736-125	26.88	20.16	0.44	2.0	4.4	0.106666666667	3.0	1	4.0	9.0	0.0	1.0	5.0	0.0
9736	125	app	36	9736-125	26.88	20.16	0.81	3.0	29.16	0.321568627451	3.0	1	4.0	9.0	3.0	0.933333333333	5.0	0.56
984	611	pc	26	984-611	44.4	33.3	0.97	2.0	25.22	0.273224043716	1.0	1	2.0	7.0	2.0	1.0	5.0	0.4
984	611	app	58	984-611	44.4	33.3	1.0	1.0	58.0	0.462102689487	1.0	1	2.0	7.0	1.0	1.84	5.0	0.37
984	611	m	5	984-611	44.4	33.3	0.95	0.0	4.75	0.486486486486	1.0	1	2.0	7.0	2.0	3.348	5.0	1.34
1	14455	pc	618	1-14455	162.72	122.04	0.53	82.0	327.54	0.21724058239	7.0	10	8.0	17.0	71.0	1.92634920635	9.0	15.2
1	14455	app	2420	1-14455	162.72	122.04	1.0	128.0	2420.0	0.361286515196	5.0	10	6.0	15.0	128.0	2.04123611111	9.0	29.03
1	14455	m	2312	1-14455	162.72	122.04	0.83	558.0	1918.96	0.136607970343	13.0	10	14.0	23.0	262.0	1.90861728395	9.0	55.56
1	38116	pc	6	1-38116	14.4	10.8	0.43	0.0	2.58	0.116279069767	1.0	1	2.0	7.0	0.0	1.0	5.0	0.0
1	38116	app	45	1-38116	14.4	10.8	1.0	0.0	45.0	0.501557632399	1.0	1	2.0	7.0	23.0	1.0	5.0	4.6
1	38116	m	53	1-38116	14.4	10.8	0.2	0.0	10.6	0.164420485175	1.0	1	2.0	7.0	2.0		5.0	
1	38118	m	60	1-38118	14.4	10.8	0.4	0.0	24.0	0.235154394299	1.0	0	2.0	7.0	6.0	1.0	5.0	1.2
1	38118	pc	2	1-38118	14.4	10.8	0.7	0.0	1.4	0.5625	1.0	0	2.0	7.0	1.0	1.11	5.0	0.22
1	38118	app	24	1-38118	14.4	10.8	1.0	0.0	24.0	0.549132947977	1.0	0	2.0	7.0	13.0	1.0	5.0	2.6
10134	168	pc	15	10134-168	7.68	5.76	1.0	0.0	15.0	0.27027027027	1.0	2	2.0	8.0	4.0		6.0	
10134	168	app	79	10134-168	7.68	5.76	1.0	0.0	79.0	0.482944344704	1.0	2	2.0	8.0	38.0	1.0	6.0	6.33
10134	168	m	58	10134-168	7.68	5.76	0.2	0.0	11.6	0.428571428571	1.0	2	2.0	8.0	5.0		6.0	
12291	199	pc	2	12291-199	7.68	5.76	0.2	0.0	0.4	0.6875	1.0	2	2.0	8.0	0.0		6.0	
12291	199	app	15	12291-199	7.68	5.76	1.0	0.0	15.0	0.536363636364	1.0	2	2.0	8.0	8.0		6.0	
158	710	m	201	158-710	59.04	44.28	0.95	36.0	190.95	0.119603680113	8.0	2	9.0	15.0	23.0	1.05083333333	6.0	4.03
158	710	pc	101	158-710	59.04	44.28	0.84	30.0	84.84	0.194915254237	7.0	2	8.0	14.0	17.0	0.971666666667	6.0	2.75
158	710	app	125	158-710	59.04	44.28	1.0	29.0	125.0	0.33371169126	6.0	2	7.0	13.0	29.0	1.55912698413	6.0	7.54
158	95	pc	560	158-95	181.92	136.44	0.68	141.0	380.8	0.103800051007	12.0	1	13.0	18.0	40.0	1.99776785714	5.0	15.98
158	95	app	2113	158-95	181.92	136.44	1.0	348.0	2113.0	0.228252788104	9.0	1	10.0	15.0	348.0	2.93153301028	5.0	204.03
158	95	m	2175	158-95	181.92	136.44	0.8	410.0	1740.0	0.0788626961718	12.0	1	13.0	18.0	137.0	2.09696945236	5.0	57.46
158	97	m	181	158-97	90.96	68.22	1.0	1.0	181.0	0.431836091411	1.0	0	2.0	7.0	1.0	0.9	5.0	0.18
158	97	pc	75	158-97	90.96	68.22	0.83	2.0	62.25	0.208728652751	1.0	0	2.0	7.0	2.0	0.9	5.0	0.36
158	97	app	1555	158-97	90.96	68.22	1.0	4.0	1555.0	0.385392742306	1.0	0	2.0	7.0	4.0	0.916666666667	5.0	0.73
172	8493	m	39	172-8493	52.8	39.6	1.0	14.0	39.0	0.0401459854015	24.0	4	25.0	33.0	2.0	1.34444444444	8.0	0.34
172	8493	pc	144	172-8493	52.8	39.6	0.85	20.0	122.4	0.155599603568	10.0	4	11.0	19.0	19.0	1.259	8.0	2.99
172	8493	app	60	172-8493	52.8	39.6	1.0	12.0	60.0	0.307511737089	6.0	4	7.0	15.0	12.0	3.87392857143	8.0	5.81
2	26523	pc	104	2-26523	67.2	50.4	0.58	11.0	60.32	0.239398084815	4.0	2	5.0	11.0	11.0	2.925	6.0	5.36
2	26523	app	185	2-26523	67.2	50.4	1.0	5.0	185.0	0.322307692308	3.0	2	4.0	10.0	5.0	4.18	6.0	3.48
2	26523	m	151	2-26523	67.2	50.4	1.0	24.0	151.0	0.149717514124	6.0	2	7.0	13.0	23.0	2.84888888889	6.0	10.92
202	95	pc	260	202-95	114.48	85.86	0.77	61.0	200.2	0.25027442371	7.0	13	8.0	20.0	50.0	1.23633333333	12.0	5.15
202	95	app	2169	202-95	114.48	85.86	0.97	182.0	2103.93	0.457567976825	6.0	13	7.0	19.0	182.0	1.93910630307	12.0	29.41
202	95	m	2712	202-95	114.48	85.86	0.51	299.0	1383.12	0.298836045715	8.0	13	9.0	21.0	299.0	1.16477678571	12.0	29.02
202	97	m	159	202-97	54.48	40.86	0.92	8.0	146.28	0.385444743935	1.0	0	2.0	7.0	8.0	0.9	5.0	1.44
202	97	pc	58	202-97	54.48	40.86	0.59	2.0	34.22	0.292682926829	2.0	0	3.0	8.0	2.0	0.9	5.0	0.36
202	97	app	515	202-97	54.48	40.86	1.0	4.0	515.0	0.368246051538	1.0	0	2.0	7.0	4.0	0.9	5.0	0.72
2053	130	m	15	2053-130	27.12	20.34	0.7	1.0	10.5	0.257142857143	6.0	0	7.0	12.0	1.0	0.89	5.0	0.18
2053	130	pc	13	2053-130	27.12	20.34	0.78	4.0	10.14	0.208791208791	6.0	0	7.0	12.0	2.0	1.16166666667	5.0	0.46
2053	130	app	26	2053-130	27.12	20.34	1.0	3.0	26.0	0.234042553191	5.0	0	6.0	11.0	3.0	1.24666666667	5.0	0.75
222	26523	pc	57	222-26523	47.76	35.82	0.82	12.0	46.74	0.138957816377	5.0	3	6.0	13.0	6.0	0.9	7.0	0.77
222	26523	app	137	222-26523	47.76	35.82	1.0	10.0	137.0	0.319833852544	4.0	3	5.0	12.0	10.0	1.32	7.0	1.89
222	26523	m	74	222-26523	47.76	35.82	0.89	13.0	65.86	0.160305343511	6.0	3	7.0	14.0	11.0	0.901666666667	7.0	1.42
2395	609	m	27	2395-609	22.08	16.56	0.78	3.0	21.06	0.235897435897	5.0	0	6.0	11.0	3.0	0.9	5.0	0.54
2395	609	pc	8	2395-609	22.08	16.56	0.93	3.0	7.44	0.220338983051	5.0	0	6.0	11.0	2.0		5.0	
2395	609	app	21	2395-609	22.08	16.56	1.0	4.0	21.0	0.122448979592	5.0	0	6.0	11.0	3.0		5.0	
241	14419	m	30	241-14419	28.32	21.24	0.89	1.0	26.7	0.12962962963	7.0	1	8.0	13.0	1.0	1.05	5.0	0.21
241	14419	pc	47	241-14419	28.32	21.24	0.53	12.0	24.91	0.0835820895522	8.0	1	9.0	14.0	2.0	1.24375	5.0	0.5
241	14419	app	66	241-14419	28.32	21.24	1.0	4.0	66.0	0.276457883369	4.0	1	5.0	10.0	4.0	1.06666666667	5.0	0.85
241	35694	pc	73	241-35694	48.72	36.54	0.9	18.0	65.7	0.165048543689	7.0	0	8.0	13.0	11.0	1.13459259259	5.0	2.5
241	35694	app	78	241-35694	48.72	36.54	1.0	10.0	78.0	0.205081669691	6.0	0	7.0	12.0	10.0	1.12375	5.0	2.25
241	35694	m	109	241-35694	48.72	36.54	0.85	18.0	92.65	0.126797385621	7.0	0	8.0	13.0	12.0	1.01333333333	5.0	2.43
291	8516	pc	51	291-8516	21.12	15.84	0.72	15.0	36.72	0.207756232687	9.0	4	10.0	18.0	8.0	1.085	8.0	1.08
291	8516	app	319	291-8516	21.12	15.84	0.89	57.0	283.91	0.237818506929	7.0	4	8.0	16.0	57.0	3.10846153846	8.0	22.15
291	8516	m	254	291-8516	21.12	15.84	0.79	35.0	200.66	0.0493273542601	14.0	4	15.0	23.0	10.0	1.125	8.0	1.41
304	14354	pc	54	304-14354	7.68	5.76	1.0	2.0	54.0	0.185863874346	1.0	0	2.0	7.0	2.0	1.0625	5.0	0.42
304	14354	app	181	304-14354	7.68	5.76	1.0	1.0	181.0	0.399685287175	1.0	0	2.0	7.0	1.0	1.11111111111	5.0	0.22
304	14354	m	61	304-14354	7.68	5.76	0.87	0.0	53.07	0.293302540416	1.0	0	2.0	7.0	16.0	1.0	5.0	3.2
342	8735	pc	54	342-8735	21.36	16.02	0.82	11.0	44.28	0.179419525066	5.0	1	6.0	11.0	8.0	0.9	5.0	1.44
342	8735	app	102	342-8735	21.36	16.02	1.0	8.0	102.0	0.316526610644	4.0	1	5.0	10.0	8.0	0.9	5.0	1.44
342	8735	m	26	342-8735	21.36	16.02	1.0	4.0	26.0	0.148936170213	4.0	1	5.0	10.0	4.0	0.9	5.0	0.72
3470	8516	pc	6	3470-8516	26.88	20.16	0.26	1.0	1.56	0.326086956522	3.0	3	4.0	11.0	1.0	1.0	7.0	0.14
3470	8516	app	84	3470-8516	26.88	20.16	1.0	6.0	84.0	0.404721753794	2.0	3	3.0	10.0	6.0	1.0	7.0	0.86
3470	8516	m	35	3470-8516	26.88	20.16	0.84	6.0	29.4	0.324	3.0	3	4.0	11.0	6.0	1.80333333333	7.0	1.55
355	360	m	44	355-360	14.4	10.8	1.0	2.0	44.0	0.123376623377	6.0	5	7.0	21.0	2.0	1.01	14.0	0.14
355	360	pc	17	355-360	14.4	10.8	1.0	2.0	17.0	0.141666666667	6.0	5	7.0	21.0	2.0	1.305	14.0	0.19
355	360	app	62	355-360	14.4	10.8	1.0	3.0	62.0	0.558620689655	2.0	5	3.0	17.0	3.0	0.9	14.0	0.19
355	8445	m	10	355-8445	14.4	10.8	0.95	0.0	9.5	0.549295774648	1.0	0	2.0	7.0	5.0	0.9	5.0	0.9
355	8445	pc	3	355-8445	14.4	10.8	0.7	0.0	2.1	0.0833333333333	1.0	0	2.0	7.0	0.0	0.9	5.0	0.0
355	8445	app	88	355-8445	14.4	10.8	0.9	1.0	79.2	0.65857605178	1.0	0	2.0	7.0	1.0	0.9125	5.0	0.18
37	14502	pc	204	37-14502	48.96	36.72	0.48	30.0	97.92	0.141456582633	8.0	0	9.0	14.0	14.0	1.07458333333	5.0	3.01
37	14502	app	78	37-14502	48.96	36.72	1.0	18.0	78.0	0.230769230769	6.0	0	7.0	12.0	18.0	1.54555555556	5.0	5.56
37	14502	m	44	37-14502	48.96	36.72	1.0	10.0	44.0	0.1	9.0	0	10.0	15.0	4.0	1.03	5.0	0.82
37	8608	m	11	37-8608	14.16	10.62	1.0	4.0	11.0	0.180722891566	5.0	2	6.0	12.0	2.0	1.375	6.0	0.46
37	8608	pc	167	37-8608	14.16	10.62	0.95	8.0	158.65	0.0452991452991	5.0	2	6.0	12.0	7.0	1.34125	6.0	1.56
37	8608	app	75	37-8608	14.16	10.62	1.0	10.0	75.0	0.273764258555	5.0	2	6.0	12.0	10.0	1.0	6.0	1.67
375	14419	pc	4	375-14419	7.68	5.76	0.95	0.0	3.8	0.69696969697	1.0	6	2.0	17.0	3.0		15.0	
375	14419	app	56	375-14419	7.68	5.76	1.0	1.0	56.0	0.641221374046	1.0	6	2.0	17.0	1.0		15.0	
375	14419	m	123	375-14419	7.68	5.76	0.36	1.0	44.28	0.430394431555	1.0	6	2.0	17.0	1.0		15.0	
394	130	pc	15	394-130	14.4	10.8	1.0	0.0	15.0	0.177570093458	1.0	1	2.0	7.0	3.0	1.0	5.0	0.6
394	130	app	14	394-130	14.4	10.8	1.0	0.0	14.0	0.428571428571	1.0	1	2.0	7.0	6.0	0.9	5.0	1.08
394	130	m	9	394-130	14.4	10.8	0.7	0.0	6.3	0.367647058824	1.0	1	2.0	7.0	2.0	0.83	5.0	0.33
413	23065	pc	53	413-23065	60.48	45.36	0.65	7.0	34.45	0.312668463612	3.0	2	4.0	10.0	7.0	0.95	6.0	1.11
413	23065	app	158	413-23065	60.48	45.36	1.0	12.0	158.0	0.401624548736	2.0	2	3.0	9.0	12.0	0.94	6.0	1.88
413	23065	m	440	413-23065	60.48	45.36	0.82	85.0	360.8	0.292018170019	3.0	2	4.0	10.0	85.0	0.902452934662	6.0	12.78
414	37863	m	10	414-37863	14.4	10.8	0.78	1.0	7.8	0.64	1.0	0	2.0	7.0	1.0	1.25	5.0	0.25
414	37863	pc	29	414-37863	14.4	10.8	0.72	2.0	20.88	0.305418719212	1.0	0	2.0	7.0	2.0	1.11111111111	5.0	0.44
414	37863	app	44	414-37863	14.4	10.8	1.0	3.0	44.0	0.403846153846	1.0	0	2.0	7.0	3.0	1.0	5.0	0.6
450	128	pc	6	450-128	26.88	20.16	0.27	0.0	1.62	0.214285714286	1.0	0	2.0	7.0	0.0	0.9	5.0	0.0
450	128	app	14	450-128	26.88	20.16	1.0	0.0	14.0	0.454545454545	1.0	0	2.0	7.0	6.0		5.0	
450	128	m	6	450-128	26.88	20.16	1.0	0.0	6.0	0.291666666667	1.0	0	2.0	7.0	2.0		5.0	
483	133	m	62	483-133	26.16	19.62	0.6	10.0	37.2	0.245977011494	7.0	9	8.0	26.0	9.0	1.37222222222	18.0	0.69
483	133	pc	41	483-133	26.16	19.62	0.61	7.0	25.01	0.202749140893	7.0	9	8.0	26.0	5.0	1.31111111111	18.0	0.36
483	133	app	76	483-133	26.16	19.62	0.97	18.0	73.72	0.411214953271	6.0	9	7.0	25.0	18.0	1.9485	18.0	1.95
5	35694	m	100	5-35694	41.28	30.96	0.52	9.0	52.0	0.0070821529745	8.0	0	9.0	14.0	0.0	1.09416666667	5.0	0.0
5	35694	pc	113	5-35694	41.28	30.96	0.66	19.0	74.58	0.153266331658	7.0	0	8.0	13.0	11.0	0.903492063492	5.0	1.99
5	35694	app	67	5-35694	41.28	30.96	1.0	12.0	67.0	0.253191489362	6.0	0	7.0	12.0	12.0	0.961666666667	5.0	2.31
523	460	pc	11	523-460	7.68	5.76	0.69	4.0	7.59	0.144578313253	6.0	5	7.0	21.0	1.0	1.485	14.0	0.11
523	460	app	59	523-460	7.68	5.76	1.0	18.0	59.0	0.414868105516	5.0	5	6.0	20.0	18.0	0.9	14.0	1.16
523	460	m	101	523-460	7.68	5.76	0.72	21.0	72.72	0.2341325811	5.0	5	6.0	20.0	17.0	0.89375	14.0	1.09
541	14379	pc	15	541-14379	7.68	5.76	0.77	1.0	11.55	0.441441441441	1.0	2	2.0	8.0	1.0	0.9	6.0	0.15
541	14379	app	43	541-14379	7.68	5.76	1.0	1.0	43.0	0.622149837134	1.0	2	2.0	8.0	1.0	0.9	6.0	0.15
541	14379	m	9	541-14379	7.68	5.76	0.77	0.0	6.93	0.179104477612	1.0	2	2.0	8.0	1.0	0.9	6.0	0.15
606	14502	pc	65	606-14502	21.36	16.02	0.7	2.0	45.5	0.242888402626	2.0	1	3.0	8.0	2.0	0.925	5.0	0.37
606	14502	app	33	606-14502	21.36	16.02	1.0	2.0	33.0	0.385281385281	1.0	1	2.0	7.0	2.0	0.966666666667	5.0	0.39
606	14502	m	8	606-14502	21.36	16.02	1.0	0.0	8.0	0.241935483871	1.0	1	2.0	7.0	2.0	0.9	5.0	0.36
606	8608	m	13	606-8608	14.4	10.8	1.0	3.0	13.0	0.117021276596	5.0	0	6.0	11.0	2.0	0.9	5.0	0.36
606	8608	pc	22	606-8608	14.4	10.8	0.71	8.0	15.62	0.0506329113924	5.0	0	6.0	11.0	1.0	0.9	5.0	0.18
606	8608	app	42	606-8608	14.4	10.8	1.0	3.0	42.0	0.272727272727	5.0	0	6.0	11.0	3.0	0.976	5.0	0.59
637	95	m	286	637-95	43.44	32.58	1.0	22.0	286.0	0.455179282869	3.0	5	4.0	18.0	22.0	1.20625	14.0	1.9
637	95	pc	33	637-95	43.44	32.58	0.89	6.0	29.37	0.437768240343	3.0	5	4.0	18.0	6.0	1.1725	14.0	0.5
637	95	app	723	637-95	43.44	32.58	1.0	27.0	723.0	0.526669300672	3.0	5	4.0	18.0	27.0		14.0	
6729	22431	m	37	6729-22431	23.52	17.64	1.0	0.0	37.0	0.48275862069	0.0	0	1.0	6.0	18.0		5.0	
6729	22431	pc	4	6729-22431	23.52	17.64	1.0	0.0	4.0	0.612903225806	0.0	0	1.0	6.0	2.0		5.0	
6729	22431	app	44	6729-22431	23.52	17.64	1.0	0.0	44.0	0.495176848875	0.0	0	1.0	6.0	22.0		5.0	
6770	14326	m	26	6770-14326	20.16	15.12	0.87	0.0	22.62	0.385026737968	1.0	0	2.0	7.0	9.0	1.0	5.0	1.8
6770	14326	pc	5	6770-14326	20.16	15.12	1.0	0.0	5.0	0.171428571429	1.0	0	2.0	7.0	1.0	1.385	5.0	0.28
6770	14326	app	16	6770-14326	20.16	15.12	1.0	0.0	16.0	0.456896551724	1.0	0	2.0	7.0	7.0	0.996666666667	5.0	1.4
700	14455	m	130	700-14455	35.04	26.28	1.0	7.0	130.0	0.287912087912	5.0	2	6.0	12.0	7.0	0.88	6.0	1.03
700	14455	pc	18	700-14455	35.04	26.28	0.94	2.0	16.92	0.296875	3.0	2	4.0	10.0	2.0	0.941666666667	6.0	0.31
700	14455	app	286	700-14455	35.04	26.28	1.0	9.0	286.0	0.321695760599	3.0	2	4.0	10.0	9.0	0.97375	6.0	1.46
740	234	pc	133	740-234	67.92	50.94	0.59	12.0	78.47	0.148068669528	8.0	1	9.0	14.0	12.0	0.942	5.0	2.26
740	234	app	587	740-234	67.92	50.94	1.0	22.0	587.0	0.25826848249	5.0	1	6.0	11.0	22.0	1.40297619048	5.0	6.17
740	234	m	378	740-234	67.92	50.94	0.88	71.0	332.64	0.0680015111447	26.0	1	27.0	32.0	23.0	0.979520833333	5.0	4.51
858	234	pc	31	858-234	41.52	31.14	0.58	3.0	17.98	0.161290322581	4.0	1	5.0	10.0	3.0	1.055	5.0	0.63
858	234	app	197	858-234	41.52	31.14	1.0	2.0	197.0	0.308749096168	3.0	1	4.0	9.0	2.0	0.99	5.0	0.4
858	234	m	60	858-234	41.52	31.14	0.96	2.0	57.6	0.271428571429	4.0	1	5.0	10.0	2.0	1.0	5.0	0.4
910	156	m	181	910-156	74.4	55.8	0.98	27.0	177.38	0.403149606299	6.0	5	7.0	21.0	27.0	1.75257142857	14.0	3.38
910	156	pc	71	910-156	74.4	55.8	0.66	13.0	46.86	0.296593186373	3.0	5	4.0	18.0	13.0	1.89933333333	14.0	1.76
910	156	app	207	910-156	74.4	55.8	1.0	24.0	207.0	0.523119392685	4.0	5	5.0	19.0	24.0	1.94137820513	14.0	3.33
93	125	m	1004	93-125	147.84	110.88	0.9	172.0	903.6	0.32347083926	3.0	11	4.0	14.0	172.0	6.10958333333	10.0	105.08
93	125	pc	125	93-125	147.84	110.88	0.67	27.0	83.75	0.254566210046	5.0	11	6.0	16.0	21.0	6.22833333333	10.0	13.08
93	125	app	179	93-125	147.84	110.88	1.0	22.0	179.0	0.337579617834	5.0	11	6.0	16.0	22.0	6.05	10.0	13.31
93	8543	m	19	93-8543	21.36	16.02	1.0	2.0	19.0	0.263157894737	4.0	2	5.0	11.0	2.0	0.9	6.0	0.3
93	8543	pc	39	93-8543	21.36	16.02	0.56	6.0	21.84	0.182795698925	4.0	2	5.0	11.0	4.0	1.07	6.0	0.71
93	8543	app	20	93-8543	21.36	16.02	1.0	3.0	20.0	0.262411347518	3.0	2	4.0	10.0	3.0	1.74	6.0	0.87
93	8659	pc	74	93-8659	52.32	39.24	0.89	9.0	65.86	0.319845857418	2.0	1	3.0	8.0	9.0	0.9	5.0	1.62
93	8659	app	46	93-8659	52.32	39.24	1.0	2.0	46.0	0.271604938272	3.0	1	4.0	9.0	2.0	0.9	5.0	0.36
93	8659	m	172	93-8659	52.32	39.24	1.0	5.0	172.0	0.375621890547	2.0	1	3.0	8.0	5.0	0.9	5.0	0.9
9551	310	m	14	9551-310	14.4	10.8	1.0	0.0	14.0	0.584158415842	0.0	1	1.0	6.0	8.0		5.0	
9551	310	pc	1	9551-310	14.4	10.8	1.0	0.0	1.0	0.636363636364	0.0	1	1.0	6.0	1.0		5.0	
9551	310	app	20	9551-310	14.4	10.8	1.0	0.0	20.0	0.503496503497	0.0	1	1.0	6.0	10.0		5.0	
9799	190	m	6	9799-190	14.4	10.8	1.0	0.0	6.0	0.488888888889	1.0	0	2.0	7.0	3.0	0.946666666667	5.0	0.57
9799	190	pc	2	9799-190	14.4	10.8	1.0	0.0	2.0	0.214285714286	2.0	0	3.0	8.0	0.0	1.04	5.0	0.0
9799	190	app	5	9799-190	14.4	10.8	1.0	0.0	5.0	0.342857142857	2.0	0	3.0	8.0	2.0	0.91	5.0	0.36
984	360	pc	64	984-360	26.88	20.16	0.61	8.0	39.04	0.146666666667	8.0	3	9.0	16.0	6.0	1.455	7.0	1.25
984	360	app	180	984-360	26.88	20.16	1.0	10.0	180.0	0.316666666667	5.0	3	6.0	13.0	10.0	1.0	7.0	1.43
984	360	m	76	984-360	26.88	20.16	0.88	5.0	66.88	0.323308270677	7.0	3	8.0	15.0	5.0	0.966666666667	7.0	0.69
984	8445	pc	9	984-8445	26.88	20.16	0.52	2.0	4.68	0.276923076923	5.0	1	6.0	11.0	1.0	1.3	5.0	0.26
984	8445	app	144	984-8445	26.88	20.16	1.0	7.0	144.0	0.329388560158	3.0	1	4.0	9.0	7.0	0.915	5.0	1.28
984	8445	m	42	984-8445	26.88	20.16	0.96	6.0	40.32	0.344481605351	4.0	1	5.0	10.0	6.0	0.9	5.0	1.08
9902	156	pc	7	9902-156	26.64	19.98	1.0	0.0	7.0	0.387755102041	0.0	0	1.0	6.0	3.0		5.0	
9902	156	app	101	9902-156	26.64	19.98	1.0	0.0	101.0	0.526836158192	0.0	0	1.0	6.0	53.0		5.0	
9902	156	m	14	9902-156	26.64	19.98	1.0	0.0	14.0	0.632653061224	0.0	0	1.0	6.0	9.0		5.0	
1	22431	m	2804	1-22431	192.24	144.18	0.98	693.0	2747.92	0.235569820164	7.0	14	8.0	21.0	647.0	3.01995670996	13.0	150.3
1	22431	pc	372	1-22431	192.24	144.18	0.81	84.0	301.32	0.259003831418	7.0	14	8.0	21.0	78.0	3.02	13.0	18.12
1	22431	app	1576	1-22431	192.24	144.18	1.0	99.0	1576.0	0.47398948704	5.0	14	6.0	19.0	99.0	3.26895959596	13.0	24.89
1	8516	m	6085	1-8516	257.04	192.78	0.56	1271.0	3407.6	0.0261038991526	24.0	0	25.0	30.0	89.0	2.57538318111	5.0	45.84
1	8516	pc	779	1-8516	257.04	192.78	0.59	258.0	459.61	0.0733406674001	14.0	0	15.0	20.0	34.0	2.64833333333	5.0	18.01
1	8516	app	1542	1-8516	257.04	192.78	1.0	497.0	1542.0	0.149064294979	10.0	0	11.0	16.0	230.0	4.21317147998	5.0	193.81
10304	207	m	0	10304-207	14.4	10.8	1.0	0.0	0.0	1.0	3.0	1	4.0	9.0	0.0		5.0	
10304	207	app	0	10304-207	14.4	10.8	1.0	0.0	0.0	0.5	3.0	1	4.0	9.0	0.0		5.0	
10434	14000	pc	4	10434-14000	33.6	25.2	0.21	0.0	0.84	0.0714285714286	3.0	0	4.0	9.0	0.0	1.0	5.0	0.0
10434	14000	app	20	10434-14000	33.6	25.2	1.0	5.0	20.0	0.255319148936	4.0	0	5.0	10.0	5.0	1.275	5.0	1.27
10434	14000	m	86	10434-14000	33.6	25.2	0.45	5.0	38.7	0.200988467875	6.0	0	7.0	12.0	5.0	0.9	5.0	0.9
1057	156	m	216	1057-156	42.24	31.68	0.92	30.0	198.72	0.229854689564	7.0	4	8.0	16.0	30.0	0.897944444444	8.0	3.37
1057	156	pc	53	1057-156	42.24	31.68	0.64	8.0	33.92	0.157333333333	7.0	4	8.0	16.0	5.0	0.913125	8.0	0.57
1057	156	app	215	1057-156	42.24	31.68	1.0	26.0	215.0	0.394562334218	5.0	4	6.0	14.0	26.0	0.916	8.0	2.98
12291	156	m	139	12291-156	56.4	42.3	0.8	24.0	111.2	0.269191402252	10.0	5	11.0	25.0	24.0	0.8725	14.0	1.5
12291	156	pc	46	12291-156	56.4	42.3	0.73	12.0	33.58	0.247706422018	7.0	5	8.0	22.0	8.0	0.9	14.0	0.51
12291	156	app	179	12291-156	56.4	42.3	1.0	32.0	179.0	0.507581803671	5.0	5	6.0	20.0	32.0	1.71588095238	14.0	3.92
135	41588	app	23	135-41588	14.4	10.8	1.0	1.0	23.0	0.37037037037	1.0	0	2.0	7.0	1.0	1.0	5.0	0.2
135	41588	m	13	135-41588	14.4	10.8	1.0	0.0	13.0	0.274725274725	1.0	0	2.0	7.0	4.0	1.0	5.0	0.8
147	234	pc	186	147-234	68.64	51.48	0.6	14.0	111.6	0.308755760369	6.0	5	7.0	21.0	14.0	3.3680952381	14.0	3.37
